, 형태소,  의미형태,구분신뢰도, 자연어 수,전자파 지수10,전자파(TG),AI 쳇봇 기계학습효율*100%
2020-8-27 2:29, 215.50 , 1.34 , 0.95 , 272.85 , 0.27 , 0.27 , 27.29 
2020-8-27 2:44, 238.35 , 6.45 , 0.82 ," 1,254.92 ", 1.25 , 1.25 , 125.49 
2020-8-27 2:59, 220.30 , 6.38 , 0.89 ," 1,249.30 ", 1.25 , 1.25 , 124.93 
2020-8-27 3:14, 236.83 , 7.94 , 0.84 ," 1,579.85 ", 1.58 , 1.58 , 157.99 
2020-8-27 3:29, 234.60 , 6.79 , 0.83 ," 1,318.37 ", 1.32 , 1.32 , 131.84 
2020-8-27 3:44, 226.38 , 5.82 , 0.95 ," 1,251.69 ", 1.25 , 1.25 , 125.17 
2020-8-27 3:59, 217.41 , 3.60 , 0.83 , 651.88 , 0.65 , 0.65 , 65.19 
2020-8-27 4:14, 231.57 , 3.08 , 0.87 , 622.99 , 0.62 , 0.62 , 62.30 
2020-8-27 4:29, 225.41 , 3.25 , 0.86 , 626.26 , 0.63 , 0.63 , 62.63 
2020-8-27 4:44, 227.89 , 2.30 , 0.84 , 443.15 , 0.44 , 0.44 , 44.31 
2020-8-27 4:59, 212.66 , 6.83 , 0.82 ," 1,183.91 ", 1.18 , 1.18 , 118.39 
2020-8-27 5:14, 207.17 , 2.21 , 0.86 , 396.09 , 0.40 , 0.40 , 39.61 
2020-8-27 5:29, 232.42 , 5.93 , 0.82 ," 1,126.41 ", 1.13 , 1.13 , 112.64 
2020-8-27 5:44, 221.04 , 7.30 , 0.86 ," 1,388.81 ", 1.39 , 1.39 , 138.88 
2020-8-27 5:59, 216.69 , 9.76 , 0.93 ," 1,968.95 ", 1.97 , 1.97 , 196.89 
2020-8-27 6:14, 221.07 , 6.23 , 0.81 ," 1,115.09 ", 1.12 , 1.12 , 111.51 
2020-8-27 6:29, 212.23 , 2.09 , 0.86 , 381.22 , 0.38 , 0.38 , 38.12 
2020-8-27 6:44, 223.55 , 5.79 , 0.94 ," 1,219.23 ", 1.22 , 1.22 , 121.92 
2020-8-27 6:59, 218.21 , 3.83 , 0.84 , 699.88 , 0.70 , 0.70 , 69.99 
2020-8-27 7:14, 200.37 , 6.37 , 0.82 ," 1,048.09 ", 1.05 , 1.05 , 104.81 
2020-8-27 7:29, 238.09 , 6.49 , 0.81 ," 1,245.90 ", 1.25 , 1.25 , 124.59 
2020-8-27 7:44, 206.18 , 4.40 , 0.92 , 831.04 , 0.83 , 0.83 , 83.10 
2020-8-27 7:59, 202.92 , 6.98 , 0.90 ," 1,273.53 ", 1.27 , 1.27 , 127.35 
2020-8-27 8:14, 235.27 , 1.08 , 0.92 , 235.09 , 0.24 , 0.24 , 23.51 
2020-8-27 8:29, 207.80 , 8.37 , 0.88 ," 1,534.91 ", 1.53 , 1.53 , 153.49 
2020-8-27 8:44, 207.15 , 4.69 , 0.93 , 898.85 , 0.90 , 0.90 , 89.88 
2020-8-27 8:59, 205.53 , 3.11 , 0.81 , 514.31 , 0.51 , 0.51 , 51.43 
2020-8-27 9:14, 204.34 , 8.79 , 0.85 ," 1,523.36 ", 1.52 , 1.52 , 152.34 
2020-8-27 9:29, 227.41 , 9.33 , 0.91 ," 1,933.08 ", 1.93 , 1.93 , 193.31 
2020-8-27 9:44, 225.11 , 6.36 , 0.80 ," 1,150.09 ", 1.15 , 1.15 , 115.01 
2020-8-27 9:59, 209.10 , 1.54 , 0.85 , 271.90 , 0.27 , 0.27 , 27.19 
2020-8-27 10:14, 224.61 , 4.73 , 0.89 , 942.56 , 0.94 , 0.94 , 94.26 
2020-8-27 10:29, 229.67 , 8.76 , 0.82 ," 1,655.54 ", 1.66 , 1.66 , 165.55 
2020-8-27 10:44, 220.54 , 6.74 , 0.95 ," 1,409.57 ", 1.41 , 1.41 , 140.96 
2020-8-27 10:59, 226.75 , 3.03 , 0.84 , 576.99 , 0.58 , 0.58 , 57.70 
2020-8-27 11:14, 213.96 , 2.22 , 0.81 , 383.72 , 0.38 , 0.38 , 38.37 
2020-8-27 11:29, 215.89 , 2.62 , 0.90 , 508.55 , 0.51 , 0.51 , 50.86 
2020-8-27 11:44, 239.42 , 1.87 , 0.81 , 363.11 , 0.36 , 0.36 , 36.31 
2020-8-27 11:59, 229.20 , 2.54 , 0.82 , 475.36 , 0.48 , 0.48 , 47.54 
2020-8-27 12:14, 237.85 , 8.48 , 0.89 ," 1,794.77 ", 1.79 , 1.79 , 179.48 
2020-8-27 12:29, 219.07 , 9.32 , 0.95 ," 1,931.33 ", 1.93 , 1.93 , 193.13 
2020-8-27 12:44, 211.18 , 3.92 , 0.84 , 697.14 , 0.70 , 0.70 , 69.71 
2020-8-27 12:59, 204.57 , 3.74 , 0.82 , 624.40 , 0.62 , 0.62 , 62.44 
2020-8-27 13:14, 224.53 , 7.52 , 0.85 ," 1,433.52 ", 1.43 , 1.43 , 143.35 
2020-8-27 13:29, 239.91 , 1.71 , 0.86 , 352.85 , 0.35 , 0.35 , 35.28 
2020-8-27 13:44, 206.03 , 8.57 , 0.89 ," 1,566.36 ", 1.57 , 1.57 , 156.64 
2020-8-27 13:59, 211.19 , 6.14 , 0.87 ," 1,125.29 ", 1.13 , 1.13 , 112.53 
2020-8-27 14:14, 238.36 , 5.83 , 0.92 ," 1,273.39 ", 1.27 , 1.27 , 127.34 
2020-8-27 14:29, 237.33 , 8.80 , 0.82 ," 1,721.87 ", 1.72 , 1.72 , 172.19 
2020-8-27 14:44, 221.04 , 6.73 , 0.93 ," 1,385.39 ", 1.39 , 1.39 , 138.54 
2020-8-27 14:59, 228.30 , 9.59 , 0.86 ," 1,890.15 ", 1.89 , 1.89 , 189.02 
2020-8-27 15:14, 223.05 , 3.82 , 0.94 , 800.66 , 0.80 , 0.80 , 80.07 
2020-8-27 15:29, 230.74 , 8.35 , 0.82 ," 1,574.84 ", 1.57 , 1.57 , 157.48 
2020-8-27 15:44, 232.53 , 5.93 , 0.95 ," 1,308.38 ", 1.31 , 1.31 , 130.84 
2020-8-27 15:59, 219.41 , 3.90 , 0.92 , 785.33 , 0.79 , 0.79 , 78.53 
2020-8-27 16:14, 221.20 , 2.76 , 0.92 , 563.79 , 0.56 , 0.56 , 56.38 
2020-8-27 16:29, 222.26 , 7.03 , 0.82 ," 1,282.83 ", 1.28 , 1.28 , 128.28 
2020-8-27 16:44, 228.71 , 5.13 , 0.94 ," 1,100.96 ", 1.10 , 1.10 , 110.10 
2020-8-27 16:59, 216.02 , 5.21 , 0.94 ," 1,058.35 ", 1.06 , 1.06 , 105.83 
2020-8-27 17:14, 212.89 , 1.87 , 0.93 , 372.16 , 0.37 , 0.37 , 37.22 
2020-8-27 17:29, 236.19 , 1.93 , 0.92 , 420.08 , 0.42 , 0.42 , 42.01 
2020-8-27 17:44, 230.42 , 5.73 , 0.91 ," 1,203.19 ", 1.20 , 1.20 , 120.32 
2020-8-27 17:59, 234.60 , 9.83 , 0.86 ," 1,977.59 ", 1.98 , 1.98 , 197.76 
2020-8-27 18:14, 209.28 , 7.32 , 0.86 ," 1,310.29 ", 1.31 , 1.31 , 131.03 
2020-8-27 18:29, 234.80 , 4.28 , 0.81 , 815.77 , 0.82 , 0.82 , 81.58 
2020-8-27 18:44, 208.87 , 5.11 , 0.83 , 882.24 , 0.88 , 0.88 , 88.22 
2020-8-27 18:59, 217.77 , 1.10 , 0.90 , 216.62 , 0.22 , 0.22 , 21.66 
2020-8-27 19:14, 208.68 , 8.88 , 0.83 ," 1,539.54 ", 1.54 , 1.54 , 153.95 
2020-8-27 19:29, 223.00 , 7.11 , 0.82 ," 1,303.05 ", 1.30 , 1.30 , 130.31 
2020-8-27 19:44, 238.86 , 2.90 , 0.89 , 612.73 , 0.61 , 0.61 , 61.27 
2020-8-27 19:59, 210.20 , 6.83 , 0.91 ," 1,312.77 ", 1.31 , 1.31 , 131.28 
2020-8-27 20:14, 239.19 , 8.20 , 0.92 ," 1,797.20 ", 1.80 , 1.80 , 179.72 
2020-8-27 20:29, 201.38 , 9.09 , 0.87 ," 1,596.74 ", 1.60 , 1.60 , 159.67 
2020-8-27 20:44, 202.69 , 7.81 , 0.89 ," 1,405.87 ", 1.41 , 1.41 , 140.59 
2020-8-27 20:59, 210.02 , 2.26 , 0.87 , 413.13 , 0.41 , 0.41 , 41.31 
2020-8-27 21:14, 223.88 , 6.80 , 0.93 ," 1,417.04 ", 1.42 , 1.42 , 141.70 
2020-8-27 21:29, 236.17 , 1.44 , 0.93 , 314.57 , 0.31 , 0.31 , 31.46 
2020-8-27 21:44, 209.59 , 3.25 , 0.81 , 555.44 , 0.56 , 0.56 , 55.54 
2020-8-27 21:59, 218.18 , 8.97 , 0.87 ," 1,704.76 ", 1.70 , 1.70 , 170.48 
2020-8-27 22:14, 222.94 , 4.14 , 0.83 , 769.66 , 0.77 , 0.77 , 76.97 
2020-8-27 22:29, 207.90 , 2.73 , 0.91 , 516.37 , 0.52 , 0.52 , 51.64 
2020-8-27 22:44, 203.61 , 7.50 , 0.84 ," 1,288.30 ", 1.29 , 1.29 , 128.83 
2020-8-27 22:59, 210.06 , 5.06 , 0.93 , 993.45 , 0.99 , 0.99 , 99.35 
2020-8-27 23:14, 233.07 , 4.64 , 0.82 , 890.82 , 0.89 , 0.89 , 89.08 
2020-8-27 23:29, 227.91 , 8.31 , 0.81 ," 1,539.31 ", 1.54 , 1.54 , 153.93 
2020-8-27 23:44, 222.00 , 5.68 , 0.82 ," 1,032.02 ", 1.03 , 1.03 , 103.20 
2020-8-27 23:59, 239.22 , 2.93 , 0.85 , 599.19 , 0.60 , 0.60 , 59.92 
2020-8-28 0:14, 218.93 , 2.12 , 0.88 , 406.65 , 0.41 , 0.41 , 40.67 
2020-8-28 0:29, 239.61 , 8.80 , 0.92 ," 1,947.25 ", 1.95 , 1.95 , 194.72 
2020-8-28 0:44, 212.09 , 5.87 , 0.82 ," 1,017.28 ", 1.02 , 1.02 , 101.73 
2020-8-28 0:59, 211.08 , 4.29 , 0.89 , 809.31 , 0.81 , 0.81 , 80.93 
2020-8-28 1:14, 232.54 , 4.49 , 0.86 , 899.06 , 0.90 , 0.90 , 89.91 
2020-8-28 1:29, 215.92 , 6.44 , 0.89 ," 1,244.26 ", 1.24 , 1.24 , 124.43 
2020-8-28 1:44, 218.56 , 7.08 , 0.93 ," 1,443.14 ", 1.44 , 1.44 , 144.31 
2020-8-28 1:59, 214.49 , 7.71 , 0.90 ," 1,480.50 ", 1.48 , 1.48 , 148.05 
2020-8-28 2:14, 231.55 , 8.81 , 0.86 ," 1,749.41 ", 1.75 , 1.75 , 174.94 
2020-8-28 2:29, 234.79 , 4.06 , 0.91 , 863.38 , 0.86 , 0.86 , 86.34 
2020-8-28 2:44, 226.07 , 4.44 , 0.93 , 928.26 , 0.93 , 0.93 , 92.83 
2020-8-28 2:59, 208.76 , 6.64 , 0.91 ," 1,262.34 ", 1.26 , 1.26 , 126.23 
2020-8-28 3:14, 207.22 , 8.12 , 0.84 ," 1,411.07 ", 1.41 , 1.41 , 141.11 
2020-8-28 3:29, 232.62 , 7.99 , 0.81 ," 1,506.23 ", 1.51 , 1.51 , 150.62 
2020-8-28 3:44, 200.41 , 1.63 , 0.94 , 308.49 , 0.31 , 0.31 , 30.85 
2020-8-28 3:59, 223.28 , 9.07 , 0.83 ," 1,685.69 ", 1.69 , 1.69 , 168.57 
2020-8-28 4:14, 214.38 , 8.36 , 0.86 ," 1,540.84 ", 1.54 , 1.54 , 154.08 
2020-8-28 4:29, 232.02 , 5.59 , 0.82 ," 1,057.93 ", 1.06 , 1.06 , 105.79 
2020-8-28 4:44, 210.70 , 2.28 , 0.82 , 395.51 , 0.40 , 0.40 , 39.55 
2020-8-28 4:59, 237.99 , 6.22 , 0.92 ," 1,361.77 ", 1.36 , 1.36 , 136.18 
2020-8-28 5:14, 226.26 , 9.84 , 0.81 ," 1,797.42 ", 1.80 , 1.80 , 179.74 
2020-8-28 5:29, 209.42 , 3.95 , 0.85 , 704.35 , 0.70 , 0.70 , 70.44 
2020-8-28 5:44, 229.10 , 3.26 , 0.88 , 654.52 , 0.65 , 0.65 , 65.45 
2020-8-28 5:59, 229.41 , 4.42 , 0.92 , 927.27 , 0.93 , 0.93 , 92.73 
2020-8-28 6:14, 231.42 , 2.49 , 0.94 , 538.22 , 0.54 , 0.54 , 53.82 
2020-8-28 6:29, 220.79 , 8.70 , 0.94 ," 1,800.61 ", 1.80 , 1.80 , 180.06 
2020-8-28 6:44, 206.65 , 6.06 , 0.91 ," 1,145.19 ", 1.15 , 1.15 , 114.52 
2020-8-28 6:59, 237.10 , 7.80 , 0.88 ," 1,618.56 ", 1.62 , 1.62 , 161.86 
2020-8-28 7:14, 233.23 , 5.61 , 0.91 ," 1,184.26 ", 1.18 , 1.18 , 118.43 
2020-8-28 7:29, 203.99 , 5.05 , 0.90 , 928.79 , 0.93 , 0.93 , 92.88 
2020-8-28 7:44, 236.73 , 3.22 , 0.90 , 690.42 , 0.69 , 0.69 , 69.04 
2020-8-28 7:59, 219.25 , 7.35 , 0.88 ," 1,425.63 ", 1.43 , 1.43 , 142.56 
2020-8-28 8:14, 215.95 , 8.42 , 0.93 ," 1,689.42 ", 1.69 , 1.69 , 168.94 
2020-8-28 8:29, 218.51 , 3.60 , 0.85 , 667.33 , 0.67 , 0.67 , 66.73 
2020-8-28 8:44, 201.46 , 4.48 , 0.90 , 810.02 , 0.81 , 0.81 , 81.00 
2020-8-28 8:59, 201.59 , 5.77 , 0.83 , 959.59 , 0.96 , 0.96 , 95.96 
2020-8-28 9:14, 214.53 , 5.64 , 0.88 ," 1,065.05 ", 1.07 , 1.07 , 106.51 
2020-8-28 9:29, 236.43 , 3.51 , 0.87 , 723.57 , 0.72 , 0.72 , 72.36 
2020-8-28 9:44, 231.56 , 3.30 , 0.90 , 690.22 , 0.69 , 0.69 , 69.02 
2020-8-28 9:59, 207.70 , 1.66 , 0.88 , 304.19 , 0.30 , 0.30 , 30.42 
2020-8-28 10:14, 235.08 , 9.17 , 0.92 ," 1,977.70 ", 1.98 , 1.98 , 197.77 
2020-8-28 10:29, 215.90 , 5.19 , 0.81 , 911.25 , 0.91 , 0.91 , 91.12 
2020-8-28 10:44, 219.94 , 1.71 , 0.82 , 308.44 , 0.31 , 0.31 , 30.84 
2020-8-28 10:59, 208.30 , 8.40 , 0.88 ," 1,546.89 ", 1.55 , 1.55 , 154.69 
2020-8-28 11:14, 233.29 , 8.43 , 0.89 ," 1,742.85 ", 1.74 , 1.74 , 174.28 
2020-8-28 11:29, 229.59 , 4.22 , 0.91 , 882.83 , 0.88 , 0.88 , 88.28 
2020-8-28 11:44, 221.10 , 1.33 , 0.83 , 244.56 , 0.24 , 0.24 , 24.46 
2020-8-28 11:59, 214.74 , 6.44 , 0.90 ," 1,243.67 ", 1.24 , 1.24 , 124.37 
2020-8-28 12:14, 204.31 , 5.16 , 0.92 , 973.24 , 0.97 , 0.97 , 97.32 
2020-8-28 12:29, 207.77 , 5.53 , 0.90 ," 1,033.96 ", 1.03 , 1.03 , 103.40 
2020-8-28 12:44, 225.81 , 9.92 , 0.85 ," 1,913.36 ", 1.91 , 1.91 , 191.34 
2020-8-28 12:59, 203.23 , 3.55 , 0.94 , 679.58 , 0.68 , 0.68 , 67.96 
2020-8-28 13:14, 235.42 , 3.41 , 0.91 , 734.67 , 0.73 , 0.73 , 73.47 
2020-8-28 13:29, 235.84 , 5.62 , 0.83 ," 1,100.51 ", 1.10 , 1.10 , 110.05 
2020-8-28 13:44, 217.25 , 8.77 , 0.91 ," 1,732.47 ", 1.73 , 1.73 , 173.25 
2020-8-28 13:59, 203.18 , 5.47 , 0.90 , 995.54 , 1.00 , 1.00 , 99.55 
2020-8-28 14:14, 204.96 , 6.06 , 0.89 ," 1,101.11 ", 1.10 , 1.10 , 110.11 
2020-8-28 14:29, 207.23 , 5.01 , 0.89 , 921.99 , 0.92 , 0.92 , 92.20 
2020-8-28 14:44, 236.37 , 4.07 , 0.90 , 866.09 , 0.87 , 0.87 , 86.61 
2020-8-28 14:59, 235.19 , 1.84 , 0.95 , 411.39 , 0.41 , 0.41 , 41.14 
2020-8-28 15:14, 228.23 , 5.97 , 0.93 ," 1,268.23 ", 1.27 , 1.27 , 126.82 
2020-8-28 15:29, 215.05 , 6.86 , 0.90 ," 1,333.33 ", 1.33 , 1.33 , 133.33 
2020-8-28 15:44, 224.89 , 6.61 , 0.89 ," 1,325.42 ", 1.33 , 1.33 , 132.54 
2020-8-28 15:59, 215.57 , 9.06 , 0.85 ," 1,659.06 ", 1.66 , 1.66 , 165.91 
2020-8-28 16:14, 209.00 , 7.80 , 0.93 ," 1,520.64 ", 1.52 , 1.52 , 152.06 
2020-8-28 16:29, 238.58 , 5.00 , 0.94 ," 1,123.89 ", 1.12 , 1.12 , 112.39 
2020-8-28 16:44, 234.87 , 2.07 , 0.85 , 412.06 , 0.41 , 0.41 , 41.21 
2020-8-28 16:59, 217.53 , 8.83 , 0.87 ," 1,677.14 ", 1.68 , 1.68 , 167.71 
2020-8-28 17:14, 200.57 , 2.58 , 0.87 , 451.69 , 0.45 , 0.45 , 45.17 
2020-8-28 17:29, 236.39 , 3.52 , 0.84 , 695.53 , 0.70 , 0.70 , 69.55 
2020-8-28 17:44, 218.59 , 1.50 , 0.81 , 264.91 , 0.26 , 0.26 , 26.49 
2020-8-28 17:59, 235.57 , 4.66 , 0.85 , 932.79 , 0.93 , 0.93 , 93.28 
2020-8-28 18:14, 215.26 , 4.00 , 0.81 , 692.93 , 0.69 , 0.69 , 69.29 
2020-8-28 18:29, 218.76 , 8.56 , 0.85 ," 1,590.95 ", 1.59 , 1.59 , 159.10 
2020-8-28 18:44, 201.74 , 8.50 , 0.89 ," 1,523.70 ", 1.52 , 1.52 , 152.37 
2020-8-28 18:59, 216.01 , 7.65 , 0.93 ," 1,537.82 ", 1.54 , 1.54 , 153.78 
2020-8-28 19:14, 214.90 , 6.78 , 0.87 ," 1,265.87 ", 1.27 , 1.27 , 126.59 
2020-8-28 19:29, 225.58 , 9.99 , 0.93 ," 2,086.81 ", 2.09 , 2.09 , 208.68 
2020-8-28 19:44, 222.12 , 7.33 , 0.89 ," 1,451.42 ", 1.45 , 1.45 , 145.14 
2020-8-28 19:59, 227.49 , 8.12 , 0.93 ," 1,720.32 ", 1.72 , 1.72 , 172.03 
2020-8-28 20:14, 221.41 , 5.55 , 0.84 ," 1,026.15 ", 1.03 , 1.03 , 102.61 
2020-8-28 20:29, 226.03 , 6.37 , 0.81 ," 1,161.69 ", 1.16 , 1.16 , 116.17 
2020-8-28 20:44, 200.93 , 9.72 , 0.87 ," 1,697.39 ", 1.70 , 1.70 , 169.74 
2020-8-28 20:59, 219.24 , 4.22 , 0.94 , 866.16 , 0.87 , 0.87 , 86.62 
2020-8-28 21:14, 220.02 , 3.39 , 0.91 , 678.79 , 0.68 , 0.68 , 67.88 
2020-8-28 21:29, 215.11 , 9.28 , 0.83 ," 1,656.91 ", 1.66 , 1.66 , 165.69 
2020-8-28 21:44, 227.52 , 3.36 , 0.95 , 724.41 , 0.72 , 0.72 , 72.44 
2020-8-28 21:59, 200.78 , 6.01 , 0.85 ," 1,028.50 ", 1.03 , 1.03 , 102.85 
2020-8-28 22:14, 232.05 , 4.41 , 0.93 , 953.11 , 0.95 , 0.95 , 95.31 
2020-8-28 22:29, 239.63 , 7.01 , 0.85 ," 1,421.33 ", 1.42 , 1.42 , 142.13 
2020-8-28 22:44, 211.67 , 9.31 , 0.88 ," 1,725.64 ", 1.73 , 1.73 , 172.56 
2020-8-28 22:59, 231.83 , 7.38 , 0.85 ," 1,448.34 ", 1.45 , 1.45 , 144.83 
2020-8-28 23:14, 216.25 , 4.70 , 0.82 , 835.52 , 0.84 , 0.84 , 83.55 
2020-8-28 23:29, 226.54 , 4.58 , 0.90 , 937.75 , 0.94 , 0.94 , 93.78 
2020-8-28 23:44, 238.74 , 7.22 , 0.86 ," 1,476.43 ", 1.48 , 1.48 , 147.64 
2020-8-28 23:59, 207.25 , 1.42 , 0.86 , 253.38 , 0.25 , 0.25 , 25.34 
2020-8-29 0:14, 231.67 , 5.32 , 0.87 ," 1,078.31 ", 1.08 , 1.08 , 107.83 
2020-8-29 0:29, 201.99 , 8.77 , 0.94 ," 1,671.03 ", 1.67 , 1.67 , 167.10 
2020-8-29 0:44, 204.63 , 1.18 , 0.85 , 205.63 , 0.21 , 0.21 , 20.56 
2020-8-29 0:59, 230.41 , 7.81 , 0.86 ," 1,549.12 ", 1.55 , 1.55 , 154.91 
2020-8-29 1:14, 215.34 , 6.22 , 0.94 ," 1,258.37 ", 1.26 , 1.26 , 125.84 
2020-8-29 1:29, 214.37 , 4.29 , 0.84 , 775.50 , 0.78 , 0.78 , 77.55 
2020-8-29 1:44, 210.98 , 1.29 , 0.82 , 221.68 , 0.22 , 0.22 , 22.17 
2020-8-29 1:59, 228.31 , 1.40 , 0.84 , 270.13 , 0.27 , 0.27 , 27.01 
2020-8-29 2:14, 209.91 , 6.49 , 0.86 ," 1,172.65 ", 1.17 , 1.17 , 117.27 
2020-8-29 2:29, 216.97 , 7.62 , 0.86 ," 1,422.09 ", 1.42 , 1.42 , 142.21 
2020-8-29 2:44, 239.26 , 3.67 , 0.89 , 784.64 , 0.78 , 0.78 , 78.46 
2020-8-29 2:59, 207.03 , 5.41 , 0.83 , 933.98 , 0.93 , 0.93 , 93.40 
2020-8-29 3:14, 221.91 , 4.08 , 0.88 , 798.67 , 0.80 , 0.80 , 79.87 
2020-8-29 3:29, 218.77 , 5.13 , 0.92 ," 1,037.24 ", 1.04 , 1.04 , 103.72 
2020-8-29 3:44, 232.46 , 5.26 , 0.88 ," 1,072.67 ", 1.07 , 1.07 , 107.27 
2020-8-29 3:59, 210.43 , 4.46 , 0.87 , 817.62 , 0.82 , 0.82 , 81.76 
2020-8-29 4:14, 222.32 , 9.91 , 0.88 ," 1,936.12 ", 1.94 , 1.94 , 193.61 
2020-8-29 4:29, 223.27 , 3.57 , 0.94 , 752.40 , 0.75 , 0.75 , 75.24 
2020-8-29 4:44, 207.72 , 1.41 , 0.88 , 257.65 , 0.26 , 0.26 , 25.77 
2020-8-29 4:59, 216.09 , 6.69 , 0.85 ," 1,224.03 ", 1.22 , 1.22 , 122.40 
2020-8-29 5:14, 221.89 , 2.48 , 0.84 , 461.96 , 0.46 , 0.46 , 46.20 
2020-8-29 5:29, 222.56 , 8.50 , 0.83 ," 1,566.01 ", 1.57 , 1.57 , 156.60 
2020-8-29 5:44, 223.20 , 2.47 , 0.88 , 485.94 , 0.49 , 0.49 , 48.59 
2020-8-29 5:59, 201.58 , 6.79 , 0.82 ," 1,123.35 ", 1.12 , 1.12 , 112.33 
2020-8-29 6:14, 202.84 , 7.47 , 0.91 ," 1,372.79 ", 1.37 , 1.37 , 137.28 
2020-8-29 6:29, 224.72 , 4.36 , 0.82 , 800.73 , 0.80 , 0.80 , 80.07 
2020-8-29 6:44, 214.77 , 8.46 , 0.86 ," 1,570.50 ", 1.57 , 1.57 , 157.05 
2020-8-29 6:59, 217.45 , 9.98 , 0.87 ," 1,897.55 ", 1.90 , 1.90 , 189.75 
2020-8-29 7:14, 205.58 , 6.81 , 0.84 ," 1,168.37 ", 1.17 , 1.17 , 116.84 
2020-8-29 7:29, 239.28 , 4.70 , 0.93 ," 1,050.02 ", 1.05 , 1.05 , 105.00 
2020-8-29 7:44, 209.48 , 4.27 , 0.85 , 762.60 , 0.76 , 0.76 , 76.26 
2020-8-29 7:59, 206.15 , 9.52 , 0.92 ," 1,801.26 ", 1.80 , 1.80 , 180.13 
2020-8-29 8:14, 216.93 , 2.57 , 0.82 , 458.75 , 0.46 , 0.46 , 45.88 
2020-8-29 8:29, 203.81 , 4.08 , 0.88 , 728.00 , 0.73 , 0.73 , 72.80 
2020-8-29 8:44, 202.37 , 4.95 , 0.81 , 809.13 , 0.81 , 0.81 , 80.91 
2020-8-29 8:59, 213.06 , 4.18 , 0.89 , 791.69 , 0.79 , 0.79 , 79.17 
2020-8-29 9:14, 211.63 , 2.99 , 0.87 , 551.52 , 0.55 , 0.55 , 55.15 
2020-8-29 9:29, 235.45 , 5.19 , 0.91 ," 1,113.93 ", 1.11 , 1.11 , 111.39 
2020-8-29 9:44, 205.11 , 4.11 , 0.82 , 693.33 , 0.69 , 0.69 , 69.33 
2020-8-29 9:59, 235.38 , 4.95 , 0.89 ," 1,037.85 ", 1.04 , 1.04 , 103.78 
2020-8-29 10:14, 209.27 , 9.26 , 0.94 ," 1,823.42 ", 1.82 , 1.82 , 182.34 
2020-8-29 10:29, 217.53 , 9.79 , 0.94 ," 2,003.01 ", 2.00 , 2.00 , 200.30 
2020-8-29 10:44, 211.02 , 9.36 , 0.85 ," 1,676.13 ", 1.68 , 1.68 , 167.61 
2020-8-29 10:59, 224.52 , 3.44 , 0.87 , 669.13 , 0.67 , 0.67 , 66.91 
2020-8-29 11:14, 238.98 , 8.56 , 0.80 ," 1,636.85 ", 1.64 , 1.64 , 163.68 
2020-8-29 11:29, 209.12 , 5.28 , 0.90 , 998.44 , 1.00 , 1.00 , 99.84 
2020-8-29 11:44, 231.63 , 5.31 , 0.87 ," 1,075.92 ", 1.08 , 1.08 , 107.59 
2020-8-29 11:59, 239.92 , 1.29 , 0.85 , 261.53 , 0.26 , 0.26 , 26.15 
2020-8-29 12:14, 226.01 , 4.23 , 0.90 , 855.84 , 0.86 , 0.86 , 85.58 
2020-8-29 12:29, 228.80 , 7.67 , 0.88 ," 1,549.06 ", 1.55 , 1.55 , 154.91 
2020-8-29 12:44, 221.34 , 9.19 , 0.95 ," 1,923.89 ", 1.92 , 1.92 , 192.39 
2020-8-29 12:59, 207.39 , 6.25 , 0.89 ," 1,155.83 ", 1.16 , 1.16 , 115.58 
2020-8-29 13:14, 216.11 , 3.17 , 0.82 , 563.51 , 0.56 , 0.56 , 56.35 
2020-8-29 13:29, 213.72 , 2.93 , 0.93 , 580.83 , 0.58 , 0.58 , 58.08 
2020-8-29 13:44, 209.84 , 5.02 , 0.94 , 988.50 , 0.99 , 0.99 , 98.85 
2020-8-29 13:59, 206.07 , 1.71 , 0.83 , 293.67 , 0.29 , 0.29 , 29.37 
2020-8-29 14:14, 230.48 , 5.15 , 0.85 ," 1,004.38 ", 1.00 , 1.00 , 100.44 
2020-8-29 14:29, 214.50 , 3.75 , 0.82 , 656.91 , 0.66 , 0.66 , 65.69 
2020-8-29 14:44, 203.97 , 4.75 , 0.95 , 919.67 , 0.92 , 0.92 , 91.97 
2020-8-29 14:59, 209.33 , 1.18 , 0.88 , 216.47 , 0.22 , 0.22 , 21.65 
2020-8-29 15:14, 230.53 , 5.58 , 0.83 ," 1,073.03 ", 1.07 , 1.07 , 107.30 
2020-8-29 15:29, 201.81 , 2.15 , 0.86 , 372.07 , 0.37 , 0.37 , 37.21 
2020-8-29 15:44, 207.32 , 9.92 , 0.88 ," 1,807.93 ", 1.81 , 1.81 , 180.79 
2020-8-29 15:59, 213.94 , 5.95 , 0.93 ," 1,189.87 ", 1.19 , 1.19 , 118.99 
2020-8-29 16:14, 217.43 , 7.74 , 0.93 ," 1,558.49 ", 1.56 , 1.56 , 155.85 
2020-8-29 16:29, 230.36 , 4.05 , 0.83 , 777.63 , 0.78 , 0.78 , 77.76 
2020-8-29 16:44, 231.02 , 2.02 , 0.89 , 416.05 , 0.42 , 0.42 , 41.60 
2020-8-29 16:59, 211.84 , 8.72 , 0.87 ," 1,609.87 ", 1.61 , 1.61 , 160.99 
2020-8-29 17:14, 219.12 , 1.46 , 0.81 , 257.14 , 0.26 , 0.26 , 25.71 
