지점,일시,기온(°C),누적강수량(mm),풍향(deg),풍속(m/s),현지기압(hPa),해면기압(hPa),습도(%),일사(MJ/m^2),일조(Sec)
90,2021-11-27 12:18,8.2,0,71.1,1.5,1031.8,1034,31.2,,17040
90,2021-11-27 12:19,8.3,0,107.7,1.5,1031.8,1034,30.8,,17100
90,2021-11-27 12:20,8.3,0,111.9,1.5,1031.8,1034,29.9,,17160
90,2021-11-27 12:21,8.3,0,115.6,1.3,1031.8,1034,29.8,,17220
90,2021-11-27 12:22,8.3,0,109.7,1.2,1031.8,1034,30,,17280
90,2021-11-27 12:23,8.1,0,122,0.8,1031.8,1034,30.6,,17340
90,2021-11-27 12:24,7.9,0,113.8,0.4,1031.7,1033.9,31.3,,17400
90,2021-11-27 12:25,7.9,0,76.2,1.2,1031.7,1033.9,31.7,,17460
90,2021-11-27 12:26,8,0,44.9,1.2,1031.7,1033.9,32.6,,17520
90,2021-11-27 12:27,8.1,0,77.9,1.5,1031.7,1033.9,33.1,,17580
90,2021-11-27 12:28,8,0,65.8,1.4,1031.7,1033.9,32.6,,17640
90,2021-11-27 12:29,7.9,0,78.5,1.1,1031.7,1033.9,33,,17700
90,2021-11-27 12:30,8.1,0,78.7,1.3,1031.7,1033.9,33.2,,17760
90,2021-11-27 12:31,8.2,0,87.9,1.5,1031.7,1033.9,33.3,,17820
90,2021-11-27 12:32,8.5,0,95.3,1.4,1031.7,1033.9,33.7,,17880
90,2021-11-27 12:33,8.7,0,100.5,1.4,1031.7,1033.9,33.1,,17940
90,2021-11-27 12:34,8.7,0,105.6,1.4,1031.6,1033.8,32.9,,18000
90,2021-11-27 12:35,8.6,0,113.8,1.8,1031.6,1033.8,32.4,,18060
90,2021-11-27 12:36,8.6,0,133.4,1.7,1031.6,1033.8,32.3,,18120
90,2021-11-27 12:37,8.6,0,136.5,1.6,1031.6,1033.8,31.5,,18180
90,2021-11-27 12:38,8.6,0,105.3,1.8,1031.6,1033.8,31.6,,18240
90,2021-11-27 12:39,8.5,0,84.7,1.3,1031.6,1033.8,31.3,,18300
90,2021-11-27 12:40,8.5,0,81.6,1.3,1031.6,1033.8,31.8,,18360
90,2021-11-27 12:41,8.4,0,90.6,1.1,1031.6,1033.8,31.4,,18420
90,2021-11-27 12:42,8.4,0,95.1,1.2,1031.6,1033.8,31.3,,18480
90,2021-11-27 12:43,8.3,0,87.6,1.4,1031.6,1033.8,31.8,,18540
90,2021-11-27 12:44,8.3,0,46.8,1.4,1031.6,1033.8,32.9,,18600
90,2021-11-27 12:45,8.3,0,38.5,1.8,1031.6,1033.8,32.6,,18660
90,2021-11-27 12:46,8.3,0,45.2,1.6,1031.6,1033.8,32.1,,18720
90,2021-11-27 12:47,8.3,0,45.9,1.6,1031.5,1033.7,32.1,,18780
90,2021-11-27 12:48,8.5,0,86.3,1.5,1031.5,1033.7,32.1,,18840
90,2021-11-27 12:49,8.4,0,63.8,2.1,1031.5,1033.7,31.9,,18900
90,2021-11-27 12:50,8.3,0,93.1,1.7,1031.5,1033.7,32.8,,18960
90,2021-11-27 12:51,8.3,0,105.8,2.1,1031.5,1033.7,33.5,,19020
90,2021-11-27 12:52,8.3,0,98.4,1.9,1031.5,1033.7,34.3,,19080
90,2021-11-27 12:53,8.3,0,101.3,1.7,1031.5,1033.7,34.7,,19140
90,2021-11-27 12:54,8.4,0,109.3,1.8,1031.5,1033.7,34.1,,19200
90,2021-11-27 12:55,8.3,0,119.8,1.8,1031.4,1033.6,33.1,,19260
90,2021-11-27 12:56,8.2,0,112.4,1.5,1031.4,1033.6,33.4,,19320
90,2021-11-27 12:57,8.3,0,114.1,1.1,1031.4,1033.6,33.4,,19380
90,2021-11-27 12:58,8.3,0,117.4,1.2,1031.4,1033.6,33.3,,19440
90,2021-11-27 12:59,8.3,0,96,1.4,1031.4,1033.6,33.4,,19500
90,2021-11-27 13:00,8.4,0,83.9,1.2,1031.4,1033.6,33.1,,19560
90,2021-11-27 13:01,8.5,0,82.8,1.3,1031.4,1033.6,32.7,,19620
90,2021-11-27 13:02,8.3,0,83.3,1.6,1031.4,1033.6,32.4,,19680
90,2021-11-27 13:03,8.1,0,76.2,1,1031.4,1033.6,32.3,,19740
90,2021-11-27 13:04,8,0,127.4,1,1031.4,1033.6,32.7,,19800
90,2021-11-27 13:05,8.3,0,78,1.4,1031.4,1033.6,33.3,,19860
90,2021-11-27 13:06,8.3,0,69.3,2.1,1031.4,1033.6,31.9,,19920
90,2021-11-27 13:07,8.2,0,72.5,2.3,1031.4,1033.6,31.1,,19980
90,2021-11-27 13:08,8.1,0,71.7,1.5,1031.4,1033.6,30.3,,20040
90,2021-11-27 13:09,8.1,0,84.1,1.1,1031.4,1033.6,30.3,,20100
90,2021-11-27 13:10,8.2,0,77.4,1.1,1031.4,1033.6,31.2,,20160
90,2021-11-27 13:11,8.4,0,97.2,1.2,1031.3,1033.5,32.2,,20220
90,2021-11-27 13:12,8.5,0,86.4,1.4,1031.3,1033.5,32.5,,20280
90,2021-11-27 13:13,8.4,0,76.1,1,1031.3,1033.5,31.7,,20340
90,2021-11-27 13:14,8.5,0,109.1,1.3,1031.3,1033.5,32.7,,20400
90,2021-11-27 13:15,8.5,0,109.8,1.6,1031.3,1033.5,33.1,,20460
90,2021-11-27 13:16,8.5,0,108,1.6,1031.3,1033.5,31.6,,20520
90,2021-11-27 13:17,8.5,0,113.6,1.9,1031.4,1033.6,32,,20580
90,2021-11-27 13:18,8.4,0,125.7,1.8,1031.4,1033.6,31.6,,20640
90,2021-11-27 13:19,8.3,0,132.9,1.6,1031.4,1033.6,31.8,,20700
90,2021-11-27 13:20,8.5,0,130.9,1.8,1031.3,1033.5,32.3,,20760
90,2021-11-27 13:21,8.6,0,130.6,1.9,1031.3,1033.5,32.3,,20820
90,2021-11-27 13:22,8.7,0,135.2,1.9,1031.3,1033.5,32.2,,20880
90,2021-11-27 13:23,8.6,0,105.3,1.7,1031.3,1033.5,32.5,,20940
90,2021-11-27 13:24,8.4,0,114.5,1.8,1031.3,1033.5,32.2,,21000
90,2021-11-27 13:25,8.3,0,110.8,1.1,1031.3,1033.5,31.7,,21060
90,2021-11-27 13:26,8.1,0,106.1,1.3,1031.3,1033.5,32.3,,21120
90,2021-11-27 13:27,8.1,0,90.5,1,1031.3,1033.5,32.9,,21180
90,2021-11-27 13:28,8.2,0,95.4,1.2,1031.3,1033.5,32.8,,21240
90,2021-11-27 13:29,8.3,0,115.9,1.5,1031.3,1033.5,32.6,,21300
90,2021-11-27 13:30,8.4,0,110.3,1.8,1031.3,1033.5,32.6,,21360
90,2021-11-27 13:31,8.6,0,93,1.7,1031.2,1033.4,32.7,,21420
90,2021-11-27 13:32,8.7,0,94.3,1.4,1031.2,1033.4,32.1,,21480
90,2021-11-27 13:33,8.7,0,108.2,1.5,1031.2,1033.4,31.6,,21540
90,2021-11-27 13:34,8.6,0,96,1.7,1031.3,1033.5,30.7,,21600
90,2021-11-27 13:35,8.5,0,100.7,1.3,1031.3,1033.5,30.3,,21660
90,2021-11-27 13:36,8.4,0,113.9,1.5,1031.2,1033.4,30.7,,21720
90,2021-11-27 13:37,8.6,0,137.3,1.6,1031.2,1033.4,31.4,,21780
90,2021-11-27 13:38,8.8,0,146,1.9,1031.2,1033.4,30.8,,21840
90,2021-11-27 13:39,8.8,0,143.2,1.6,1031.2,1033.4,30.8,,21900
90,2021-11-27 13:40,9,0,116,1.5,1031.2,1033.4,30.6,,21960
90,2021-11-27 13:41,8.9,0,139.9,1.3,1031.2,1033.4,30.5,,22020
90,2021-11-27 13:42,9,0,113.2,0.9,1031.2,1033.4,30.4,,22080
90,2021-11-27 13:43,9,0,94.9,0.6,1031.2,1033.4,30.2,,22140
90,2021-11-27 13:44,8.9,0,110.5,1.1,1031.2,1033.4,30.2,,22200
90,2021-11-27 13:45,8.9,0,123.6,0.9,1031.2,1033.4,30.4,,22260
90,2021-11-27 13:46,8.8,0,124.1,1.1,1031.2,1033.4,30.3,,22320
90,2021-11-27 13:47,8.8,0,85.8,1.3,1031.2,1033.4,30.4,,22380
90,2021-11-27 13:48,8.7,0,50.6,1.3,1031.2,1033.4,31,,22440
90,2021-11-27 13:49,8.7,0,67.1,1,1031.2,1033.4,31.3,,22500
90,2021-11-27 13:50,8.6,0,118.2,1.3,1031.2,1033.4,31,,22560
90,2021-11-27 13:51,8.6,0,102.2,1.5,1031.2,1033.4,31.5,,22620
90,2021-11-27 13:52,8.6,0,100.2,1.8,1031.2,1033.4,32.1,,22680
90,2021-11-27 13:53,8.7,0,48.6,1.6,1031.2,1033.4,32.6,,22740
90,2021-11-27 13:54,8.8,0,53.8,1.7,1031.2,1033.4,33.2,,22800
90,2021-11-27 13:55,8.7,0,74.4,1.7,1031.2,1033.4,33,,22860
90,2021-11-27 13:56,8.7,0,103.6,1.6,1031.2,1033.4,33.6,,22920
90,2021-11-27 13:57,8.8,0,103.7,1.6,1031.2,1033.4,33.2,,22980
90,2021-11-27 13:58,8.7,0,117,1.7,1031.2,1033.4,32.7,,23040
90,2021-11-27 13:59,8.7,0,116.1,1.4,1031.2,1033.4,32.7,,23100
90,2021-11-27 14:00,8.9,0,151.2,1.4,1031.2,1033.4,32.8,,23160
90,2021-11-27 14:01,9,0,139.8,0.7,1031.2,1033.4,32.3,,23220
90,2021-11-27 14:02,8.8,0,121.3,0.9,1031.2,1033.4,32.5,,23280
90,2021-11-27 14:03,8.8,0,127.1,1.1,1031.2,1033.4,33.2,,23340
90,2021-11-27 14:04,8.9,0,107.7,1.5,1031.2,1033.4,33.3,,23400
90,2021-11-27 14:05,8.8,0,107.9,1.8,1031.2,1033.4,33.6,,23460
90,2021-11-27 14:06,8.8,0,110.6,1.6,1031.2,1033.4,33.7,,23520
90,2021-11-27 14:07,8.6,0,110.2,2,1031.2,1033.4,33.1,,23580
90,2021-11-27 14:08,8.6,0,127.7,2,1031.2,1033.4,33.1,,23640
90,2021-11-27 14:09,8.8,0,138.5,1.4,1031.2,1033.4,33.1,,23700
90,2021-11-27 14:10,8.9,0,115.3,1.4,1031.2,1033.4,32.6,,23760
90,2021-11-27 14:11,8.8,0,118.4,1.3,1031.2,1033.4,32.8,,23820
90,2021-11-27 14:12,8.8,0,122.9,1.2,1031.2,1033.4,33.2,,23880
90,2021-11-27 14:13,8.7,0,117.5,1.4,1031.2,1033.4,33.1,,23940
90,2021-11-27 14:14,8.6,0,108.7,1.6,1031.2,1033.4,33.9,,24000
90,2021-11-27 14:15,8.7,0,117.7,1.3,1031.2,1033.4,35.1,,24060
90,2021-11-27 14:16,8.9,0,139.6,1.6,1031.2,1033.4,34.6,,24120
90,2021-11-27 14:17,9,0,145.7,1.9,1031.1,1033.3,33,,24180
90,2021-11-27 14:18,8.9,0,113.2,1.9,1031.1,1033.3,32.1,,24240
90,2021-11-27 14:19,8.9,0,145.1,1.8,1031.1,1033.3,32.4,,24300
90,2021-11-27 14:20,8.9,0,127.8,1.8,1031.1,1033.3,31.9,,24360
90,2021-11-27 14:21,8.9,0,123.3,1.7,1031.2,1033.4,31.7,,24420
90,2021-11-27 14:22,8.9,0,150.2,1.5,1031.2,1033.4,31.5,,24480
90,2021-11-27 14:23,9,0,121.3,1.5,1031.2,1033.4,31.3,,24540
90,2021-11-27 14:24,8.9,0,119.8,1.5,1031.1,1033.3,31.4,,24600
90,2021-11-27 14:25,8.7,0,134.1,1,1031.1,1033.3,32.1,,24660
90,2021-11-27 14:26,8.8,0,116.5,0.9,1031.1,1033.3,32.9,,24720
90,2021-11-27 14:27,8.8,0,94.5,0.9,1031.1,1033.3,33.1,,24780
90,2021-11-27 14:28,8.7,0,98.7,1.1,1031.1,1033.3,33.8,,24840
90,2021-11-27 14:29,8.6,0,90.3,1,1031.1,1033.3,34.5,,24900
90,2021-11-27 14:30,8.5,0,25.1,0.3,1031.1,1033.3,35,,24960
90,2021-11-27 14:31,8.4,0,147.7,0.3,1031.1,1033.3,35.5,,25020
90,2021-11-27 14:32,8.5,0,86.6,0.5,1031.1,1033.3,36,,25080
90,2021-11-27 14:33,8.4,0,94,1.2,1031.1,1033.3,36.3,,25140
90,2021-11-27 14:34,8.4,0,97.3,1.2,1031.1,1033.3,36.2,,25200
90,2021-11-27 14:35,8.4,0,89.5,1.5,1031.1,1033.3,36.2,,25260
90,2021-11-27 14:36,8.3,0,93.2,1.6,1031.2,1033.4,36.2,,25320
90,2021-11-27 14:37,8.3,0,113.1,1.5,1031.2,1033.4,36.3,,25380
90,2021-11-27 14:38,8.4,0,84.8,1.5,1031.2,1033.4,35.8,,25440
90,2021-11-27 14:39,8.4,0,90.3,1.4,1031.2,1033.4,35.2,,25500
90,2021-11-27 14:40,8.3,0,108,1.2,1031.2,1033.4,34.8,,25560
90,2021-11-27 14:41,8.4,0,108.2,1.6,1031.2,1033.4,35,,25620
90,2021-11-27 14:42,8.3,0,111.1,1.8,1031.2,1033.4,34.3,,25680
90,2021-11-27 14:43,8.3,0,83.5,1.1,1031.2,1033.4,34.1,,25740
90,2021-11-27 14:44,8.2,0,104.1,1.1,1031.2,1033.4,34.3,,25800
90,2021-11-27 14:45,8.1,0,105.1,1.1,1031.2,1033.4,34.4,,25860
90,2021-11-27 14:46,8.1,0,134.4,1,1031.3,1033.5,34.8,,25920
90,2021-11-27 14:47,8.3,0,122.4,0.9,1031.3,1033.5,35.2,,25980
90,2021-11-27 14:48,8.4,0,96.6,1.1,1031.3,1033.5,34.5,,26040
90,2021-11-27 14:49,8.3,0,95.3,0.8,1031.3,1033.5,34.2,,26100
90,2021-11-27 14:50,8.4,0,118.2,0.9,1031.3,1033.5,34.8,,26160
90,2021-11-27 14:51,8.4,0,113,1.4,1031.3,1033.5,36.2,,26220
90,2021-11-27 14:52,8.5,0,147.5,1.5,1031.3,1033.5,36.3,,26280
90,2021-11-27 14:53,8.6,0,132.7,0.7,1031.3,1033.5,35.4,,26340
90,2021-11-27 14:54,8.5,0,119.6,0.8,1031.3,1033.5,35.1,,26400
90,2021-11-27 14:55,8.4,0,109.7,1.1,1031.3,1033.5,35.6,,26460
90,2021-11-27 14:56,8.4,0,105.7,1.1,1031.3,1033.5,35.8,,26520
90,2021-11-27 14:57,8.4,0,86.9,1,1031.3,1033.5,36,,26580
90,2021-11-27 14:58,8.4,0,111.5,1.5,1031.3,1033.5,36.1,,26640
90,2021-11-27 14:59,8.4,0,109.7,1.6,1031.3,1033.5,37,,26700
90,2021-11-27 15:00,8.4,0,122.7,1.8,1031.3,1033.5,37.2,,26760
90,2021-11-27 15:01,8.4,0,122.9,1.4,1031.3,1033.5,36.6,,26820
90,2021-11-27 15:02,8.5,0,136.1,1.4,1031.3,1033.5,36.2,,26880
90,2021-11-27 15:03,8.6,0,123.8,1.6,1031.3,1033.5,36.2,,26940
90,2021-11-27 15:04,8.5,0,108.3,1.8,1031.3,1033.5,36.7,,27000
90,2021-11-27 15:05,8.5,0,101.5,1.6,1031.3,1033.5,36.5,,27060
90,2021-11-27 15:06,8.5,0,94.3,1.3,1031.3,1033.5,36.2,,27120
90,2021-11-27 15:07,8.4,0,109.7,1.2,1031.3,1033.5,36.4,,27180
90,2021-11-27 15:08,8.5,0,115.4,1.3,1031.3,1033.5,37.4,,27240
90,2021-11-27 15:09,8.5,0,109.4,1.5,1031.3,1033.5,37.2,,27300
90,2021-11-27 15:10,8.5,0,138.5,1,1031.3,1033.5,37.6,,27360
90,2021-11-27 15:11,8.7,0,105.6,1.1,1031.3,1033.5,37.6,,27420
90,2021-11-27 15:12,8.6,0,110.3,1.5,1031.3,1033.5,38.1,,27480
90,2021-11-27 15:13,8.5,0,119.6,1.9,1031.3,1033.5,37.9,,27540
90,2021-11-27 15:14,8.5,0,113.6,1.5,1031.4,1033.6,38.3,,27600
90,2021-11-27 15:15,8.4,0,109.8,1.9,1031.3,1033.5,38,,27660
90,2021-11-27 15:16,8.3,0,127.1,1.6,1031.3,1033.5,38.1,,27720
90,2021-11-27 15:17,8.3,0,117,1.6,1031.3,1033.5,38.5,,27780
90,2021-11-27 15:18,8.3,0,116.1,1.5,1031.3,1033.5,38.4,,27840
90,2021-11-27 15:19,8.3,0,115.9,1.5,1031.3,1033.5,38.2,,27900
90,2021-11-27 15:20,8.2,0,107.3,1.8,1031.3,1033.5,38,,27960
90,2021-11-27 15:21,8.2,0,103.4,1.5,1031.3,1033.5,38.2,,28020
90,2021-11-27 15:22,8.3,0,91.7,1.6,1031.3,1033.5,38,,28080
90,2021-11-27 15:23,8.2,0,92.5,1.5,1031.4,1033.6,37.8,,28140
90,2021-11-27 15:24,8.2,0,104.2,1.5,1031.4,1033.6,38.6,,28200
90,2021-11-27 15:25,8.2,0,94.1,1.6,1031.4,1033.6,38.1,,28260
90,2021-11-27 15:26,8.1,0,94.3,1.3,1031.4,1033.6,38,,28320
90,2021-11-27 15:27,8.2,0,92.3,1.5,1031.4,1033.6,38.7,,28380
90,2021-11-27 15:28,8.2,0,102.6,1.3,1031.4,1033.6,39,,28440
90,2021-11-27 15:29,8.2,0,98.3,1.3,1031.4,1033.6,39.2,,28500
90,2021-11-27 15:30,8.2,0,105.9,1.4,1031.4,1033.6,38.3,,28560
90,2021-11-27 15:31,8.2,0,99.9,1.1,1031.4,1033.6,37.9,,28620
90,2021-11-27 15:32,8.1,0,104.8,0.5,1031.4,1033.6,38.1,,28680
90,2021-11-27 15:33,8,0,89,0.7,1031.4,1033.6,38.4,,28740
90,2021-11-27 15:34,8,0,94,0.8,1031.4,1033.6,38.5,,28800
90,2021-11-27 15:35,8.1,0,120.8,1.2,1031.4,1033.6,38.9,,28860
90,2021-11-27 15:36,8.2,0,138.1,1.5,1031.4,1033.6,38.2,,28920
90,2021-11-27 15:37,8.2,0,147.5,1.5,1031.4,1033.6,37.7,,28980
90,2021-11-27 15:38,8.2,0,154.4,1.5,1031.5,1033.7,37.7,,29040
90,2021-11-27 15:39,8.2,0,140.1,1.5,1031.5,1033.7,37.9,,29100
90,2021-11-27 15:40,8.2,0,120.6,1,1031.5,1033.7,38.3,,29160
90,2021-11-27 15:41,8.1,0,115.8,1.4,1031.5,1033.7,38.7,,29220
90,2021-11-27 15:42,8.1,0,116.9,1.5,1031.5,1033.7,38.7,,29280
90,2021-11-27 15:43,8.1,0,107.5,1.6,1031.5,1033.7,38.7,,29340
90,2021-11-27 15:44,8.1,0,101.4,1.2,1031.5,1033.7,38.6,,29400
90,2021-11-27 15:45,8,0,113,0.8,1031.5,1033.7,38.6,,29460
90,2021-11-27 15:46,8,0,131.6,0.5,1031.5,1033.7,38.8,,29520
90,2021-11-27 15:47,8,0,160.7,0.3,1031.5,1033.7,38.7,,29580
90,2021-11-27 15:48,7.9,0,150.9,0.5,1031.5,1033.7,38.9,,29640
90,2021-11-27 15:49,8,0,155.2,1.1,1031.5,1033.7,39.2,,29700
90,2021-11-27 15:50,8.1,0,152.2,1.4,1031.5,1033.7,38.6,,29760
90,2021-11-27 15:51,8,0,146,1.1,1031.5,1033.7,38.3,,29820
90,2021-11-27 15:52,8,0,151.1,1,1031.5,1033.7,38.4,,29880
90,2021-11-27 15:53,8,0,131.2,0.9,1031.5,1033.7,38.7,,29940
90,2021-11-27 15:54,7.9,0,97.6,0.9,1031.5,1033.7,39.1,,30000
90,2021-11-27 15:55,7.9,0,109.6,1.3,1031.5,1033.7,40,,30060
90,2021-11-27 15:56,7.9,0,112.4,1.1,1031.5,1033.7,39.7,,30120
90,2021-11-27 15:57,7.9,0,117.8,1.3,1031.5,1033.7,39.5,,30180
90,2021-11-27 15:58,7.8,0,125.1,1,1031.5,1033.7,39.6,,30240
90,2021-11-27 15:59,7.8,0,151.1,1.2,1031.6,1033.8,39.9,,30300
90,2021-11-27 16:00,7.9,0,139.7,1.4,1031.6,1033.8,40.3,,30360
90,2021-11-27 16:01,7.8,0,130,1.3,1031.6,1033.8,40.5,,30420
90,2021-11-27 16:02,7.8,0,146.3,1.5,1031.6,1033.8,40.7,,30480
90,2021-11-27 16:03,7.8,0,147.4,1.5,1031.6,1033.8,41.1,,30540
90,2021-11-27 16:04,7.9,0,146.5,1.5,1031.6,1033.8,41.2,,30600
90,2021-11-27 16:05,7.9,0,153.8,1.3,1031.6,1033.8,41.2,,30660
90,2021-11-27 16:06,7.9,0,155,1.4,1031.6,1033.8,40.3,,30720
90,2021-11-27 16:07,7.8,0,155.1,1.3,1031.6,1033.8,39.3,,30780
90,2021-11-27 16:08,7.8,0,154.6,1,1031.6,1033.8,38.7,,30840
90,2021-11-27 16:09,7.7,0,132.4,1.2,1031.6,1033.8,38.6,,30900
90,2021-11-27 16:10,7.7,0,133.2,1,1031.6,1033.8,38.5,,30960
90,2021-11-27 16:11,7.6,0,130,0.6,1031.6,1033.8,38.5,,31020
90,2021-11-27 16:12,7.6,0,130.2,0.7,1031.6,1033.8,38.5,,31080
90,2021-11-27 16:13,7.6,0,147.1,1.1,1031.6,1033.8,38.8,,31140
90,2021-11-27 16:14,7.6,0,134.5,1.6,1031.6,1033.8,39.1,,31200
90,2021-11-27 16:15,7.6,0,146.4,1.6,1031.6,1033.8,39.2,,31260
90,2021-11-27 16:16,7.6,0,153.6,1.6,1031.6,1033.8,39.4,,31320
90,2021-11-27 16:17,7.7,0,151.3,1.6,1031.6,1033.8,39.4,,31380
90,2021-11-27 16:18,7.7,0,154.3,1.6,1031.6,1033.8,39.5,,31440
90,2021-11-27 16:19,7.7,0,144.2,1.6,1031.7,1033.9,39.5,,31500
90,2021-11-27 16:20,7.6,0,136.8,1.5,1031.7,1033.9,39.4,,31560
90,2021-11-27 16:21,7.6,0,142,1.3,1031.7,1033.9,39.3,,31620
90,2021-11-27 16:22,7.6,0,134.8,1,1031.7,1033.9,39.3,,31680
90,2021-11-27 16:23,7.5,0,138.5,1.1,1031.7,1033.9,39.3,,31740
90,2021-11-27 16:24,7.5,0,157.3,0.8,1031.7,1033.9,39.4,,31800
90,2021-11-27 16:25,7.5,0,138.7,1.3,1031.7,1033.9,39.8,,31860
90,2021-11-27 16:26,7.5,0,160.3,1.7,1031.7,1033.9,39.9,,31920
90,2021-11-27 16:27,7.5,0,146.6,1.1,1031.7,1033.9,39.6,,31980
90,2021-11-27 16:28,7.6,0,182.4,0.9,1031.7,1033.9,39.6,,32040
90,2021-11-27 16:29,7.6,0,207.5,0.9,1031.8,1034,39.4,,32100
90,2021-11-27 16:30,7.6,0,211.9,1,1031.7,1033.9,39,,32160
90,2021-11-27 16:31,7.6,0,222.4,1.1,1031.7,1033.9,38.8,,32220
90,2021-11-27 16:32,7.6,0,176.1,0.7,1031.7,1033.9,38.9,,32280
90,2021-11-27 16:33,7.6,0,194.9,0.9,1031.7,1033.9,39,,32340
90,2021-11-27 16:34,7.6,0,160.2,1,1031.8,1034,39.3,,32400
90,2021-11-27 16:35,7.5,0,174.2,0.7,1031.8,1034,39.5,,32460
90,2021-11-27 16:36,7.5,0,190.7,0.6,1031.8,1034,39.5,,32460
90,2021-11-27 16:37,7.5,0,181,0.8,1031.8,1034,39.5,,32460
90,2021-11-27 16:38,7.4,0,176.7,1.2,1031.8,1034,40,,32460
90,2021-11-27 16:39,7.3,0,173.2,1.1,1031.8,1034,40.1,,32460
90,2021-11-27 16:40,7.3,0,181.7,0.8,1031.8,1034,40.1,,32460
90,2021-11-27 16:41,7.3,0,181.6,1,1031.8,1034,40.2,,32460
90,2021-11-27 16:42,7.3,0,186.1,0.9,1031.8,1034,40.2,,32460
90,2021-11-27 16:43,7.3,0,196.6,0.9,1031.8,1034,40.3,,32460
90,2021-11-27 16:44,7.3,0,185,0.6,1031.8,1034,40.3,,32460
90,2021-11-27 16:45,7.3,0,206.4,0.6,1031.8,1034,40.5,,32460
90,2021-11-27 16:46,7.2,0,202.4,0.6,1031.8,1034,40.6,,32460
90,2021-11-27 16:47,7.2,0,213.1,0.7,1031.8,1034,40.7,,32460
90,2021-11-27 16:48,7.1,0,196.9,0.7,1031.8,1034,40.9,,32460
90,2021-11-27 16:49,7.1,0,174.6,1,1031.8,1034,41.1,,32460
90,2021-11-27 16:50,7.1,0,180.3,1,1031.8,1034,41.2,,32460
90,2021-11-27 16:51,7.1,0,186.9,1.1,1031.8,1034,41.2,,32460
90,2021-11-27 16:52,7.1,0,174.3,1,1031.8,1034,41.2,,32460
90,2021-11-27 16:53,7.1,0,177.4,0.8,1031.8,1034,41.2,,32460
90,2021-11-27 16:54,7.1,0,194,0.5,1031.8,1034,41,,32460
90,2021-11-27 16:55,7.1,0,194.4,0.4,1031.8,1034,40.8,,32460
90,2021-11-27 16:56,7.1,0,215,0.5,1031.8,1034,40.5,,32460
90,2021-11-27 16:57,7.1,0,203.5,0.8,1031.8,1034,40.7,,32460
90,2021-11-27 16:58,7,0,186,1,1031.9,1034.1,40.6,,32460
90,2021-11-27 16:59,7,0,203,1.2,1031.9,1034.1,40.8,,32460
90,2021-11-27 17:00,6.9,0,198.7,1.2,1031.9,1034.1,41.2,,32460
90,2021-11-27 17:01,6.8,0,207.5,1.1,1031.9,1034.1,41.5,,32460
90,2021-11-27 17:02,6.8,0,206.5,1.1,1031.9,1034.1,41.7,,32460
90,2021-11-27 17:03,6.7,0,207.9,1,1031.9,1034.1,41.9,,32460
90,2021-11-27 17:04,6.7,0,207.5,0.9,1031.9,1034.1,42.1,,32460
90,2021-11-27 17:05,6.7,0,210.2,0.9,1031.9,1034.1,42.2,,32460
90,2021-11-27 17:06,6.6,0,208.5,0.9,1031.9,1034.1,42.3,,32460
90,2021-11-27 17:07,6.5,0,218.4,0.8,1031.9,1034.1,42.5,,32460
90,2021-11-27 17:08,6.5,0,212.2,0.8,1031.9,1034.1,43.1,,32460
90,2021-11-27 17:09,6.5,0,216.4,0.8,1031.9,1034.1,42.9,,32460
90,2021-11-27 17:10,6.4,0,226.6,0.4,1031.9,1034.1,42.9,,32460
90,2021-11-27 17:11,6.4,0,223.4,0.4,1031.9,1034.1,43.2,,32460
90,2021-11-27 17:12,6.3,0,220.4,0.4,1031.9,1034.1,43.7,,32460
90,2021-11-27 17:13,6.3,0,226.9,0.5,1031.9,1034.1,43.7,,32460
90,2021-11-27 17:14,6.2,0,255.7,0.7,1032,1034.2,43.9,,32460
90,2021-11-27 17:15,6.1,0,261.9,0.4,1032,1034.2,44.3,,32460
90,2021-11-27 17:16,5.9,0,259.6,0.5,1032,1034.2,44.9,,32460
90,2021-11-27 17:17,5.8,0,260.4,0.6,1032,1034.2,45.3,,32460
90,2021-11-27 17:18,5.8,0,258.9,0.8,1032,1034.2,45.5,,32460
90,2021-11-27 17:19,5.7,0,266,1,1032,1034.2,45.6,,32460
90,2021-11-27 17:20,5.7,0,260.9,0.9,1032,1034.2,45.7,,32460
90,2021-11-27 17:21,5.7,0,264.1,0.9,1032,1034.2,45.9,,32460
90,2021-11-27 17:22,5.7,0,257.8,0.8,1032,1034.2,45.9,,32460
90,2021-11-27 17:23,5.7,0,261.5,0.8,1032,1034.2,46,,32460
90,2021-11-27 17:24,5.7,0,254.8,0.8,1032,1034.2,46.1,,32460
90,2021-11-27 17:25,5.6,0,248.4,0.8,1032,1034.2,46.2,,32460
90,2021-11-27 17:26,5.6,0,254.9,0.8,1032,1034.2,46.4,,32460
90,2021-11-27 17:27,5.6,0,240.9,0.7,1032,1034.2,46.5,,32460
90,2021-11-27 17:28,5.5,0,250,0.8,1032,1034.2,46.8,,32460
90,2021-11-27 17:29,5.4,0,262,0.8,1032,1034.2,47,,32460
90,2021-11-27 17:30,5.4,0,250.3,0.7,1032,1034.2,47.4,,32460
90,2021-11-27 17:31,5.3,0,230,0.7,1032,1034.2,47.5,,32460
90,2021-11-27 17:32,5.1,0,239,0.8,1032,1034.2,48.2,,32460
90,2021-11-27 17:33,5,0,253.2,0.7,1032,1034.2,48.8,,32460
